Depth,Gamma,K,U,TH,MagSusc
3.21,16.86343,0.09386958,0.5565347,0.99903,-0.1381643
3.21,16.66958,0.09423519,0.5608652,0.9990245,-0.1382784
3.21,16.47293,0.09458635,0.5645767,0.99902,-0.137343
3.21,16.27631,0.09493746,0.5682877,0.9990156,-0.1354895
3.22,16.07966,0.09528863,0.5719992,0.9990111,-0.1329507
3.22,15.88301,0.09563979,0.5757107,0.9990067,-0.1299593
3.22,15.68636,0.09599095,0.5794223,0.9990022,-0.1267481
3.22,15.54021,0.09614418,0.5819305,0.999,-0.1236173
3.22,15.44447,0.09609976,0.5832373,0.999,-0.1208431
3.22,15.34874,0.09605535,0.584544,0.999,-0.1186781
3.23,15.25301,0.09601093,0.5858508,0.999,-0.1172057
3.23,15.15728,0.09596652,0.5871575,0.999,-0.1165092
3.23,15.06156,0.09592211,0.5884641,0.999,-0.1166719
3.23,15.00989,0.09571869,0.5894795,0.999,-0.117671
3.23,15.09027,0.09503872,0.5896218,0.999,-0.1193807
3.23,15.17066,0.09435876,0.5897641,0.999,-0.1214733
3.24,15.25105,0.09367879,0.5899064,0.999,-0.1236296
3.24,15.33143,0.09299883,0.5900487,0.999,-0.1255337
3.24,15.41182,0.09231886,0.590191,0.999,-0.1268695
3.24,15.49219,0.09163899,0.5903333,0.999,-0.1273329
3.24,15.65673,0.09095888,0.5904756,0.999,-0.1266317
3.24,15.82121,0.09027897,0.5906177,0.999,-0.1248122
3.24,15.98572,0.08959895,0.59076,0.999,-0.1219596
3.25,16.15023,0.08891894,0.5909022,0.999,-0.1181982
3.25,16.31474,0.08823893,0.5910444,0.999,-0.1136524
3.25,16.47925,0.08755892,0.5911866,0.999,-0.1084801
3.25,16.66491,0.08687886,0.5913289,0.999,-0.1029406
3.25,16.85761,0.08619878,0.5914711,0.999,-0.09727518
3.25,17.05032,0.0855187,0.5916134,0.999,-0.09171554
3.26,17.243,0.08483873,0.5917556,0.999,-0.08648249
3.26,17.43571,0.08415865,0.5918978,0.999,-0.08179688
3.26,17.62841,0.08347857,0.5920401,0.999,-0.07787952
3.26,17.81365,0.08279853,0.5921823,0.999,-0.07478194
3.26,17.99143,0.08211851,0.5923246,0.999,-0.07247777
3.26,18.16921,0.0814385,0.5924668,0.999,-0.0708625
3.27,18.34698,0.08075849,0.592609,0.999,-0.06997191
3.27,18.52476,0.08007848,0.5927513,0.999,-0.06984166
3.27,18.70254,0.07939847,0.5928935,0.999,-0.07050745
3.27,18.87142,0.07871856,0.5930357,0.999,-0.07201387
3.27,19.01377,0.07803854,0.5931779,0.999,-0.07441584
3.27,19.15612,0.07735853,0.5933201,0.999,-0.07779005
3.28,19.29846,0.07667851,0.5934623,0.999,-0.08210804
3.28,19.44081,0.0759985,0.5936046,0.999,-0.08730639
3.28,19.58316,0.07531849,0.5937468,0.999,-0.09332162
3.28,19.72548,0.07463858,0.593889,0.999,-0.1001292
3.28,19.74808,0.0746341,0.593889,0.999,-0.1077438
3.28,19.77067,0.07462963,0.593889,0.999,-0.1158995
3.28,19.79325,0.07462515,0.593889,0.999,-0.1243986
3.29,19.81585,0.07462067,0.593889,0.999,-0.1331115
3.29,19.83844,0.0746162,0.593889,0.999,-0.1419087
3.29,19.86103,0.07461172,0.593889,0.999,-0.150657
3.29,19.82845,0.07510393,0.5947123,0.999,-0.1592122
3.29,19.77748,0.07576174,0.5958101,0.999,-0.1676404
3.29,19.72651,0.07641954,0.596908,0.999,-0.1760755
3.30,19.67554,0.07707734,0.5980058,0.999,-0.1846445
3.30,19.62457,0.07773515,0.5991036,0.999,-0.1934742
3.30,19.5736,0.07839285,0.6002012,0.999,-0.2026917
3.30,19.52812,0.07902618,0.6025377,0.999,-0.2125641
3.30,19.48813,0.07963509,0.6061109,0.999,-0.2232224
3.30,19.44814,0.080244,0.6096841,0.999,-0.2346613
3.31,19.40815,0.0808529,0.6132573,0.999,-0.2465408
3.31,19.36815,0.08146181,0.6168306,0.999,-0.2585212
3.31,19.32816,0.08207072,0.6204038,0.999,-0.2702626
3.31,19.28791,0.0826607,0.6252443,0.999,-0.2813202
3.31,19.24688,0.08319397,0.6338784,0.999,-0.2912184
3.31,19.20585,0.08372732,0.6425138,0.999,-0.2994959
3.32,19.16482,0.08426067,0.6511492,0.999,-0.3057854
3.32,19.12378,0.08479401,0.6597846,0.999,-0.3097509
3.32,19.08275,0.08532736,0.66842,0.999,-0.3110566
3.32,19.04172,0.08586063,0.6770542,0.999,-0.3094347
3.32,19.02119,0.08629183,0.6933406,0.9989955,-0.3046855
3.32,19.00066,0.08672295,0.7096246,0.9989911,-0.2972784
3.32,18.98013,0.08715408,0.7259086,0.9989867,-0.2877293
3.33,18.95961,0.08758514,0.7421902,0.9989823,-0.2766
3.33,18.93908,0.08801627,0.7584742,0.9989778,-0.2644524
3.33,18.91855,0.0884474,0.7747583,0.9989734,-0.2518464
3.33,18.94814,0.08881522,0.7968336,0.9989656,-0.2393344
3.33,18.99444,0.08916193,0.8208399,0.9989567,-0.2272809
3.33,19.04074,0.08950865,0.8448461,0.9989478,-0.2160122
3.34,19.08704,0.08985537,0.8688524,0.9989389,-0.2059289
3.34,19.13334,0.09020209,0.8928586,0.99893,-0.1974317
3.34,19.17963,0.09054881,0.9168649,0.9989212,-0.1909212
3.34,19.26879,0.0907042,0.94418,0.9989101,-0.1864636
3.34,19.40076,0.09066868,0.9748062,0.9988967,-0.1840325
3.34,19.53273,0.09063315,1.005432,0.9988834,-0.1835088
3.35,19.66469,0.09059762,1.036059,0.99887,-0.1846518
3.35,19.79666,0.09056209,1.066685,0.9988567,-0.1872209
3.35,19.92863,0.09052657,1.097311,0.9988434,-0.1909756
3.35,20.05588,0.09041649,1.128681,0.9988289,-0.1957692
3.35,20.169,0.09008318,1.162281,0.9988111,-0.2014373
3.35,20.28212,0.08974987,1.195881,0.9987934,-0.2076664
3.36,20.39522,0.08941661,1.229475,0.9987756,-0.2141213
3.36,20.50834,0.0890833,1.263075,0.9987578,-0.2204596
3.36,20.62146,0.08874999,1.296675,0.9987401,-0.2263387
3.36,20.73457,0.08841673,1.330269,0.9987223,-0.2314624
3.36,20.80316,0.08782553,1.364376,0.9987001,-0.2355808
3.36,20.87173,0.08723442,1.398478,0.9986778,-0.2386873
3.36,20.94031,0.08664331,1.43258,0.9986556,-0.2407416
3.37,21.00889,0.08605219,1.466682,0.9986334,-0.2416697
3.37,21.07747,0.08546109,1.500784,0.9986112,-0.2413974
3.37,21.14604,0.08487006,1.534881,0.9985889,-0.2398756
3.37,21.19925,0.08426557,1.565539,0.9985601,-0.2371293
3.37,21.24732,0.08365661,1.595048,0.998529,-0.2332273
3.37,21.2954,0.08304765,1.624557,0.9984978,-0.2282688
3.38,21.34348,0.08243869,1.654066,0.9984667,-0.2224005
3.38,21.39156,0.08182973,1.683576,0.9984356,-0.2157693
3.38,21.43963,0.08122078,1.713085,0.9984045,-0.2085218
3.38,21.4706,0.08062964,1.737703,0.9983734,-0.2006833
3.38,21.48449,0.08005637,1.757438,0.9983423,-0.1923462
3.38,21.49838,0.07948302,1.777176,0.9983112,-0.1836706
3.39,21.51227,0.07890967,1.796915,0.9982801,-0.1751536
3.39,21.52616,0.07833632,1.816653,0.998249,-0.1672926
3.39,21.54005,0.07776297,1.836391,0.9982179,-0.1605845
3.39,21.53761,0.07718962,1.853648,0.9981868,-0.1555048
3.39,21.48623,0.07661626,1.863475,0.9981557,-0.15249
3.39,21.43486,0.07604291,1.873302,0.9981245,-0.1518812
3.40,21.38349,0.07546956,1.883129,0.9980934,-0.1536921
3.40,21.33212,0.0748963,1.892954,0.9980623,-0.1578277
3.40,21.28075,0.07432295,1.902781,0.9980311,-0.1641928
3.40,21.22938,0.07374968,1.912607,0.998,-0.1726583
3.40,21.11158,0.07309624,1.914861,0.9979689,-0.1830618
3.40,20.99381,0.0724429,1.917114,0.9979379,-0.194566
3.40,20.87603,0.07178955,1.919368,0.9979067,-0.206373
3.41,20.75825,0.07113621,1.921622,0.9978757,-0.2177237
3.41,20.64047,0.07048286,1.923875,0.9978446,-0.2278592
3.41,20.52269,0.06982952,1.926129,0.9978135,-0.2360363
3.41,20.40796,0.06903294,1.925386,0.9977823,-0.2415595
3.41,20.29422,0.0681885,1.923644,0.9977512,-0.2443878
3.41,20.18048,0.06734404,1.921902,0.9977201,-0.2447139
3.42,20.06674,0.06649959,1.92016,0.997689,-0.2427773
3.42,19.953,0.06565514,1.918418,0.9976578,-0.2388171
3.42,19.83926,0.06481069,1.916676,0.9976267,-0.2330728
3.42,19.73836,0.06421285,1.913482,0.9975956,-0.2261209
3.42,19.65029,0.0638617,1.908838,0.9975645,-0.21846
3.42,19.56223,0.06351054,1.904193,0.9975334,-0.2105104
3.43,19.47418,0.06315944,1.899549,0.9975023,-0.20271
3.43,19.38612,0.06280829,1.894904,0.9974712,-0.1954963
3.43,19.29806,0.06245713,1.89026,0.99744,-0.1893072
3.43,19.21342,0.06212936,1.885498,0.9974112,-0.1842529
3.43,19.13904,0.0618716,1.880387,0.997389,-0.1803037
3.43,19.06466,0.06161384,1.875276,0.9973667,-0.1773367
3.44,18.99028,0.06135607,1.870165,0.9973445,-0.1752397
3.44,18.9159,0.06109831,1.865054,0.9973223,-0.1739045
3.44,18.84151,0.06084055,1.859944,0.9973,-0.1732224
3.44,18.76715,0.06058286,1.854834,0.9972778,-0.1731242
3.44,18.76601,0.06055176,1.854318,0.99726,-0.1735794
3.44,18.76487,0.06052067,1.853803,0.9972422,-0.1745231
3.44,18.76373,0.06048958,1.853287,0.9972245,-0.1758438
3.45,18.7626,0.06045849,1.852772,0.9972066,-0.1773826
3.45,18.76146,0.06042739,1.852256,0.9971889,-0.1789809
3.45,18.76032,0.0603963,1.85174,0.9971711,-0.1804956
3.45,18.81808,0.06049856,1.856529,0.9971566,-0.1818302
3.45,18.89546,0.06064523,1.863083,0.9971433,-0.1828663
3.45,18.97285,0.06079191,1.869638,0.9971299,-0.1834865
3.46,19.05024,0.0609386,1.876194,0.9971166,-0.1835983
3.46,19.12762,0.06108529,1.882749,0.9971033,-0.1831091
3.46,19.20501,0.06123197,1.889304,0.9970899,-0.1819263
3.46,19.32281,0.06145422,1.900013,0.9970788,-0.1799747
3.46,19.48101,0.06175205,1.914876,0.9970699,-0.1772725
3.46,19.63922,0.06204987,1.929739,0.997061,-0.1739324
3.47,19.79743,0.0623477,1.944603,0.9970521,-0.1701196
3.47,19.95561,0.06264548,1.959464,0.9970433,-0.1659993
3.47,20.11382,0.0629433,1.974327,0.9970344,-0.1617368
3.47,20.27773,0.06329007,1.990977,0.9970266,-0.1575083
3.47,20.45872,0.06378343,2.012976,0.9970222,-0.1534772
3.47,20.6397,0.06427678,2.034976,0.9970177,-0.1497571
3.48,20.82069,0.06477014,2.056975,0.9970133,-0.1464371
3.48,21.00167,0.06526349,2.078975,0.9970089,-0.1435977
3.48,21.18266,0.06575684,2.100975,0.9970044,-0.1413196
3.48,21.36359,0.06625005,2.122968,0.997,-0.1396366
3.48,21.52409,0.06658345,2.15218,0.997,-0.1385354
3.48,21.68457,0.0669168,2.181389,0.997,-0.137897
3.48,21.84505,0.06725015,2.210597,0.997,-0.137576
3.49,22.00554,0.0675835,2.239806,0.997,-0.1374004
3.49,22.16602,0.06791686,2.269014,0.997,-0.1371985
3.49,22.3265,0.06825021,2.298223,0.997,-0.1368064
3.49,22.45046,0.06860355,2.332895,0.997,-0.1360855
3.49,22.56225,0.06896356,2.369388,0.997,-0.1349463
3.49,22.67404,0.06932356,2.405881,0.997,-0.133342
3.50,22.78582,0.06968351,2.442368,0.997,-0.131303
3.50,22.89761,0.07004352,2.478861,0.997,-0.1288597
3.50,23.00941,0.07040352,2.515354,0.997,-0.1260426
3.50,23.0578,0.07061689,2.553015,0.997,-0.1229348
3.50,23.04279,0.07068357,2.591845,0.997,-0.1196727
3.50,23.02777,0.07075025,2.630674,0.997,-0.1164452
3.51,23.01276,0.07081693,2.669504,0.997,-0.1132234
3.51,22.99775,0.07088361,2.708334,0.997,-0.109978
3.51,22.98273,0.07095029,2.747164,0.997,-0.10668
3.51,22.93447,0.07097691,2.785367,0.997,-0.1032755
3.51,22.78664,0.07088357,2.821718,0.997,-0.09965093
3.51,22.63881,0.07079024,2.858069,0.997,-0.09553769
3.52,22.49098,0.07069691,2.89442,0.997,-0.09086281
3.52,22.34315,0.07060357,2.930771,0.997,-0.08561835
3.52,22.19532,0.07051023,2.967122,0.997,-0.07979637
3.52,22.04753,0.07041693,3.003462,0.997,-0.07336248
3.52,21.76566,0.07031912,3.031302,0.997,-0.06625589
3.52,21.48392,0.07022134,3.059129,0.997,-0.0588522
3.52,21.20214,0.07012356,3.08696,0.997,-0.05152558
3.53,20.92035,0.07002577,3.114791,0.997,-0.04464892
3.53,20.63857,0.06992799,3.142623,0.997,-0.03859513
3.53,20.35678,0.06983021,3.170454,0.997,-0.03376284
3.53,20.04849,0.06972909,3.191908,0.997,-0.03062811
3.53,19.73138,0.06962685,3.211237,0.997,-0.02927615
3.53,19.41426,0.06952462,3.230566,0.997,-0.02964055
3.54,19.09714,0.06942239,3.249895,0.997,-0.03159038
3.54,18.78007,0.06932018,3.269221,0.997,-0.03499476
3.54,18.46296,0.06921795,3.28855,0.997,-0.03972279
3.54,18.13898,0.06911571,3.302965,0.9970022,-0.04542531
3.54,17.80816,0.06901348,3.312464,0.9970067,-0.05175593
3.54,17.47733,0.06891124,3.321963,0.9970111,-0.05837083
3.55,17.1465,0.068809,3.331462,0.9970156,-0.06493548
3.55,16.81567,0.06870676,3.340961,0.99702,-0.07111533
3.55,16.48484,0.06860452,3.35046,0.9970245,-0.07657582
3.55,16.16788,0.06851008,3.356848,0.99703,-0.08117785
3.55,15.89244,0.06843897,3.353929,0.9970389,-0.08489027
3.55,15.61696,0.06836785,3.351009,0.9970478,-0.08781099
3.56,15.34148,0.06829673,3.34809,0.9970567,-0.09011021
3.56,15.06601,0.06822561,3.34517,0.9970656,-0.09198235
3.56,14.79053,0.06815449,3.342251,0.9970745,-0.09362175
3.56,14.51513,0.06808339,3.339332,0.9970834,-0.09522152
3.56,14.32715,0.06818563,3.326395,0.9970967,-0.09697331
3.56,14.13921,0.06828785,3.313462,0.99711,-0.09905042
3.56,13.95128,0.06839006,3.300529,0.9971234,-0.1015077
3.57,13.76338,0.06849226,3.287599,0.9971367,-0.1042816
3.57,13.57545,0.06859447,3.274666,0.99715,-0.1073088
3.57,13.38752,0.06869669,3.261733,0.9971633,-0.1105043
3.57,13.27427,0.06884558,3.243983,0.9971833,-0.1137186
3.57,13.1859,0.06901002,3.224627,0.9972056,-0.1166575
3.57,13.09753,0.06917446,3.205272,0.9972278,-0.1190004
3.58,13.00916,0.06933891,3.185917,0.99725,-0.1204921
3.58,12.9208,0.06950335,3.166561,0.9972723,-0.1208773
3.58,12.83244,0.06966777,3.147209,0.9972944,-0.1199008
3.58,12.8012,0.06978779,3.127673,0.9973211,-0.1173167
3.58,12.82711,0.06986335,3.107955,0.9973522,-0.1131158
3.58,12.85302,0.06993892,3.088238,0.9973834,-0.1075255
3.59,12.87893,0.07001449,3.06852,0.9974145,-0.1008855
3.59,12.90484,0.07009006,3.048803,0.9974456,-0.09353575
3.59,12.93075,0.07016563,3.029086,0.9974767,-0.08581603
3.59,12.9633,0.0702078,3.009562,0.99751,-0.07813863
3.59,13.01573,0.07015003,2.99062,0.99755,-0.07089625
3.59,13.06815,0.07009227,2.971681,0.99759,-0.06435075
3.60,13.12058,0.0700345,2.952739,0.9976301,-0.05884326
3.60,13.17301,0.06997672,2.933796,0.9976701,-0.05474138
3.60,13.22543,0.06991895,2.914854,0.99771,-0.0524127
3.60,13.27785,0.0698612,2.895917,0.99775,-0.05210651
3.60,13.35682,0.06962115,2.881566,0.99779,-0.05395372
3.60,13.43577,0.06938116,2.867219,0.99783,-0.05786049
3.60,13.51472,0.06914116,2.852873,0.99787,-0.0635557
3.61,13.59367,0.06890118,2.838526,0.99791,-0.07059111
3.61,13.6726,0.06866123,2.824181,0.99795,-0.07851845
3.61,13.75155,0.06842124,2.809834,0.99799,-0.08691125
3.61,13.8103,0.06797789,2.803745,0.99803,-0.09540857
3.61,13.8623,0.0674668,2.800407,0.99807,-0.1034907
3.61,13.91431,0.06695569,2.797069,0.99811,-0.1106243
3.62,13.96632,0.0664446,2.79373,0.99815,-0.1163943
3.62,14.01833,0.0659335,2.790392,0.99819,-0.1203854
3.62,14.07034,0.06542241,2.787054,0.99823,-0.1221825
3.62,14.11613,0.06479126,2.789957,0.99827,-0.1214826
3.62,14.15571,0.06404021,2.799098,0.99831,-0.1183375
3.62,14.19528,0.06328904,2.808241,0.99835,-0.1131531
3.63,14.23486,0.06253787,2.817384,0.9983901,-0.1065296
3.63,14.27444,0.06178671,2.826526,0.9984301,-0.09906729
3.63,14.31401,0.06103554,2.835669,0.9984701,-0.09136665
3.63,14.34897,0.06024542,2.847675,0.9985068,-0.0841073
3.63,14.3701,0.05933877,2.868253,0.9985334,-0.07791676
3.63,14.39122,0.05843211,2.88883,0.9985601,-0.07318641
3.64,14.41235,0.05752545,2.909407,0.9985867,-0.07027491
3.64,14.43348,0.05661892,2.929981,0.9986134,-0.06953005
3.64,14.45461,0.05571226,2.950559,0.99864,-0.07129957
3.64,14.47573,0.05480587,2.97113,0.9986666,-0.07575404
3.64,14.47634,0.0538856,2.999685,0.99868,-0.08288686
3.64,14.47695,0.0529656,3.028231,0.9986933,-0.09230278
3.64,14.47756,0.05204561,3.056777,0.9987067,-0.1035111
3.65,14.47817,0.05112561,3.085324,0.99872,-0.1159261
3.65,14.47878,0.05020561,3.11387,0.9987333,-0.1289619
3.65,14.47939,0.04928575,3.142412,0.9987467,-0.1420721
3.65,14.51202,0.04844909,3.175303,0.9987467,-0.1548282
3.65,14.55531,0.0476402,3.20964,0.9987422,-0.1668672
3.65,14.5986,0.04683131,3.243978,0.9987378,-0.1778088
3.66,14.64189,0.04602242,3.278315,0.9987333,-0.1871543
3.66,14.68518,0.04521353,3.312653,0.9987289,-0.1944053
3.66,14.72848,0.04440463,3.34699,0.9987244,-0.1990632
3.66,14.79575,0.04369354,3.382395,0.9987133,-0.200824
3.66,14.88701,0.04308019,3.418866,0.9986956,-0.1995738
3.66,14.97826,0.04246695,3.455331,0.9986778,-0.1953895
3.67,15.06952,0.04185361,3.491802,0.99866,-0.1886465
3.67,15.16078,0.04124026,3.528273,0.9986423,-0.1797204
3.67,15.25204,0.04062692,3.564744,0.9986245,-0.1689865
3.67,15.35845,0.04009576,3.599864,0.9986034,-0.156788
3.67,15.51033,0.03981128,3.630929,0.9985722,-0.1435352
3.67,15.66221,0.0395268,3.661994,0.9985411,-0.1298747
3.68,15.81409,0.03924232,3.69306,0.99851,-0.1165188
3.68,15.96598,0.03895783,3.724125,0.9984789,-0.1042011
3.68,16.11784,0.03867339,3.755186,0.9984478,-0.09365561
3.68,16.26967,0.03838899,3.786242,0.9984167,-0.08552095
3.68,16.43423,0.038469,3.806697,0.9983767,-0.08034065
3.68,16.59874,0.03854899,3.827146,0.9983367,-0.07806057
3.68,16.76325,0.03862897,3.847595,0.9982967,-0.07851669
3.69,16.92776,0.03870896,3.868045,0.9982567,-0.08143532
3.69,17.09228,0.03878894,3.888494,0.9982167,-0.0865427
3.69,17.25679,0.03886893,3.908943,0.9981768,-0.09352577
3.69,17.43078,0.03923234,3.918468,0.99814,-0.1019535
3.69,17.6079,0.03969004,3.924357,0.9981045,-0.1112638
3.69,17.78505,0.0401478,3.930247,0.998069,-0.1208749
3.70,17.9622,0.04060557,3.936136,0.9980334,-0.1302765
3.70,18.13935,0.04106333,3.942025,0.9979979,-0.138958
3.70,18.3165,0.04152109,3.947915,0.9979623,-0.1464092
3.70,18.47262,0.04210777,3.946974,0.997929,-0.1524183
3.70,18.60772,0.04282331,3.939206,0.9978979,-0.1569933
3.70,18.74282,0.04353886,3.931437,0.9978667,-0.1603617
3.71,18.87792,0.04425441,3.923669,0.9978356,-0.1626545
3.71,19.013,0.04496985,3.915902,0.9978045,-0.1640025
3.71,19.14809,0.04568539,3.908133,0.9977734,-0.1645366
3.71,19.26564,0.0464365,3.897172,0.9977456,-0.1644533
3.71,19.33051,0.04729435,3.876629,0.9977278,-0.1639229
3.71,19.39539,0.0481522,3.856085,0.99771,-0.1629735
3.72,19.46026,0.04901005,3.835541,0.9976923,-0.1617774
3.72,19.52513,0.0498679,3.814998,0.9976745,-0.1605557
3.72,19.59,0.05072575,3.794454,0.9976567,-0.159529
3.72,19.65484,0.05158322,3.77392,0.9976389,-0.1588085
3.72,19.6389,0.05254349,3.74176,0.9976345,-0.1583953
3.72,19.62296,0.05350349,3.709609,0.99763,-0.158484
3.72,19.60702,0.05446348,3.677458,0.9976255,-0.1592471
3.73,19.59108,0.05542347,3.645308,0.9976211,-0.1608353
3.73,19.57515,0.05638346,3.613157,0.9976166,-0.1633993
3.73,19.55921,0.05734345,3.581007,0.9976122,-0.1671139
3.73,19.51933,0.05828677,3.544791,0.9976177,-0.1722248
3.73,19.47149,0.05922455,3.507222,0.9976266,-0.1786883
3.73,19.42365,0.06016218,3.469659,0.9976355,-0.1863416
3.74,19.3758,0.06109995,3.432091,0.9976444,-0.1949531
3.74,19.32796,0.06203773,3.394522,0.9976533,-0.2042916
3.74,19.28011,0.0629755,3.356953,0.9976622,-0.2141256
3.74,19.24252,0.06385549,3.319816,0.9976733,-0.2241271
3.74,19.21519,0.06467772,3.283109,0.9976867,-0.234012
3.74,19.18785,0.06549994,3.246403,0.9977,-0.2435395
3.75,19.16051,0.06632216,3.209696,0.9977133,-0.2521438
3.75,19.13318,0.06714438,3.17299,0.9977267,-0.2592587
3.75,19.10585,0.06796648,3.136289,0.99774,-0.2643185
3.75,19.07851,0.0687343,3.101366,0.9977534,-0.2669019
3.75,19.05117,0.0693388,3.071799,0.9977667,-0.2666817
3.75,19.02382,0.0699433,3.042232,0.99778,-0.2634674
3.76,18.99648,0.0705478,3.012664,0.9977934,-0.2573244
3.76,18.96914,0.07115231,2.983097,0.9978067,-0.2484037
3.76,18.9418,0.0717568,2.95353,0.99782,-0.2368558
3.76,18.91447,0.07236104,2.923976,0.9978334,-0.2228098
3.76,18.9439,0.07281013,2.900428,0.9978467,-0.2063727
3.76,18.97332,0.07325895,2.876894,0.9978601,-0.1883022
3.76,19.00274,0.07370784,2.853356,0.9978734,-0.1694398
3.77,19.03217,0.07415673,2.829818,0.9978867,-0.1507114
3.77,19.06159,0.07460562,2.80628,0.9979001,-0.1330425
3.77,19.09101,0.0750545,2.782742,0.9979134,-0.117336
3.77,19.14678,0.07541337,2.763833,0.9979234,-0.1044264
3.77,19.21131,0.07574226,2.746464,0.9979323,-0.09463615
3.77,19.27585,0.07607115,2.729095,0.9979412,-0.08809117
3.78,19.34039,0.07640004,2.711726,0.9979501,-0.08483905
3.78,19.40491,0.07672888,2.69436,0.997959,-0.08492742
3.78,19.46945,0.07705777,2.676991,0.9979678,-0.08840387
3.78,19.55419,0.07731554,2.663335,0.9979745,-0.09499074
3.78,19.65913,0.07750221,2.653393,0.9979789,-0.1042424
3.78,19.76406,0.07768887,2.643451,0.9979833,-0.1155453
3.79,19.869,0.07787555,2.633508,0.9979878,-0.128151
3.79,19.97394,0.07806221,2.623566,0.9979923,-0.141311
3.79,20.07887,0.07824888,2.613623,0.9979967,-0.1542768
3.79,20.17487,0.0784122,2.60492,0.998,-0.166556
3.79,20.24406,0.07850555,2.599928,0.998,-0.1777936
3.79,20.31326,0.07859889,2.594936,0.998,-0.1877912
3.80,20.38245,0.07869224,2.589945,0.998,-0.1961282
3.80,20.45165,0.07878558,2.584953,0.998,-0.20231
3.80,20.52085,0.07887892,2.579961,0.998,-0.2058423
3.80,20.59001,0.07897223,2.574972,0.998,-0.2063144
3.80,20.60451,0.07903893,2.571197,0.998,-0.2033995
3.80,20.61899,0.07910559,2.567424,0.998,-0.197041
3.80,20.63348,0.07917225,2.563651,0.998,-0.1873844
3.81,20.64796,0.07923891,2.559877,0.998,-0.1747773
3.81,20.66245,0.07930558,2.556104,0.998,-0.1595677
3.81,20.67694,0.07937224,2.552331,0.998,-0.142077
3.81,20.65987,0.07947226,2.54667,0.998,-0.1225487
3.81,20.63231,0.07958337,2.540381,0.998,-0.1016705
3.81,20.60474,0.07969448,2.534092,0.998,-0.08036567
3.82,20.57717,0.07980559,2.527803,0.998,-0.05982037
3.82,20.5496,0.07991671,2.521514,0.998,-0.04122062
3.82,20.52204,0.0800278,2.515226,0.998,-0.02575256
3.82,20.46609,0.08015224,2.508317,0.998,-0.01446731
3.82,20.38176,0.08029002,2.500789,0.998,-0.008011427
3.82,20.29743,0.0804278,2.49326,0.998,-0.006626936
3.83,20.2131,0.08056557,2.485731,0.998,-0.01027151
3.83,20.12877,0.08070335,2.478202,0.998,-0.01890283
3.83,20.04444,0.08084112,2.470674,0.998,-0.03247857
3.83,19.96212,0.08099002,2.462858,0.998,-0.05073417
3.83,19.88586,0.08117225,2.454182,0.998,-0.07315592
3.83,19.80962,0.08135446,2.445507,0.998,-0.09870446
3.84,19.73336,0.0815367,2.43683,0.998,-0.1262286
3.84,19.6571,0.08171893,2.428154,0.998,-0.1545395
3.84,19.58084,0.08190117,2.419477,0.998,-0.1824484
